Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
46.1943,0.1846351,0.131531864,-0.26189667,-0.938093543,0.583139539,0.214546382,-0.7067847,0.338191569
46.2371,0.186563715,0.1356758,-0.259274483,-0.9378501,0.583139539,0.214546382,-0.7067847,0.338191569
46.2773,0.187760457,0.138312548,-0.257816166,-0.9376281,0.583139539,0.214546382,-0.7067847,0.338191569
46.3137,0.19271256,0.141841337,-0.2556415,-0.936691165,0.583139539,0.214546382,-0.7067847,0.338191569
46.3480,0.195260257,0.14299342,-0.25894618,-0.9350793,0.583139539,0.214546382,-0.7067847,0.338191569
46.3801,0.1946078,0.142426714,-0.2648734,-0.9336405,0.583139539,0.214546382,-0.7067847,0.338191569
46.4092,0.194810942,0.143325567,-0.263522059,-0.933842957,0.583139539,0.214546382,-0.7067847,0.338191569
46.4448,0.198800385,0.145512268,-0.262846351,-0.9328539,0.583139539,0.214546382,-0.7067847,0.338191569
46.4751,0.198947713,0.148577124,-0.256932318,-0.9339863,0.583139539,0.214546382,-0.7067847,0.338191569
46.5270,0.196720988,0.152387589,-0.241601542,-0.9379273,0.583139539,0.214546382,-0.7067847,0.338191569
46.5603,0.195134252,0.1474354,-0.244199827,-0.938377261,0.583139539,0.214546382,-0.7067847,0.338191569
46.5951,0.193089932,0.1455363,-0.243405327,-0.939302564,0.583139539,0.214546382,-0.7067847,0.338191569
46.6098,0.193089932,0.1455363,-0.243405327,-0.939302564,0.583139539,0.214546382,-0.7067847,0.338191569
46.6440,0.193089932,0.1455363,-0.243405327,-0.939302564,0.583139539,0.214546382,-0.7067847,0.338191569
