Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
90.2263,0.308223516,0.902798,0.173676342,-0.2445211,-0.257538557,0.00696185231,-0.00696185231,0.9662178
90.2692,0.304703563,0.9043511,0.177384064,-0.240499035,-0.256207317,0.00776318274,-0.00776318274,0.96655947
90.2957,0.3045353,0.904360652,0.1766547,-0.241212115,-0.2553659,0.008291022,-0.008291022,0.9667734
90.3300,0.311069667,0.9023346,0.1761803,-0.240807965,-0.253799856,0.008545713,-0.008545713,0.967181265
90.3636,0.312714368,0.9018201,0.174961969,-0.241492257,-0.253008753,0.007860355,-0.007860355,0.9674002
90.3800,0.314320952,0.90102464,0.17532146,-0.242114216,-0.252938837,0.008082791,-0.008082791,0.967414737
90.4288,0.3161281,0.8993543,0.172009647,-0.248269349,-0.2529754,0.008643638,-0.008643638,0.9673955
90.4479,0.315241665,0.899637759,0.167892992,-0.2511703,-0.253062457,0.009204044,-0.009204044,0.967362344
90.4794,0.318043441,0.898809135,0.16642563,-0.251581162,-0.253098726,0.0105135106,-0.0105135106,0.9673262
90.5133,0.319901854,0.897648633,0.162810266,-0.2557003,-0.2531846,0.0137704378,-0.0137704378,0.967222
90.5738,0.3240632,0.89509064,0.162981108,-0.2592933,-0.254682481,0.0153989922,-0.0153989922,0.9667795
90.5947,0.324305117,0.8948527,0.1604623,-0.2613747,-0.255959272,0.0171221215,-0.0171221215,0.9663843
90.6318,0.327493846,0.8939966,0.154743135,-0.263765931,-0.256898016,0.01831416,-0.01831416,0.9660914
90.6611,0.32751295,0.8939851,0.15477328,-0.263763577,-0.257155418,0.0206129085,-0.0206129085,0.9659303
90.6985,0.339138269,0.888930261,0.149158418,-0.269332618,-0.257582724,0.0219495054,-0.0219495054,0.9657575
90.7433,0.340872943,0.8877331,0.14538376,-0.2731284,-0.2598872,0.0246602464,-0.0246602464,0.965009034
90.7795,0.34130165,0.885869861,0.145331964,-0.278615057,-0.261645526,0.0278191511,-0.0278191511,0.964361846
90.8105,0.344859958,0.8832426,0.144648582,-0.282897472,-0.2629851,0.0326936021,-0.0326936021,0.9636914
90.8438,0.3457865,0.8819188,0.144377291,-0.286017627,-0.264077455,0.0357535928,-0.0357535928,0.9631752
90.8761,0.346331656,0.8813501,0.147548333,-0.28549248,-0.264108658,0.0374660119,-0.0374660119,0.9630364
90.8945,0.3463234,0.8813403,0.147566035,-0.2855235,-0.263704538,0.0391822942,-0.0391822942,0.9630106
90.9259,0.349081725,0.8803372,0.14689973,-0.2856029,-0.2626707,0.0415414423,-0.0415414423,0.963095367
90.9605,0.351689726,0.8787435,0.1448056,-0.288366973,-0.261432737,0.0421948545,-0.0421948545,0.9633754
91.0207,0.352885574,0.8778018,0.144327447,-0.290009439,-0.2603886,0.0431827344,-0.0431827344,0.9635706
91.0415,0.354635447,0.876832843,0.142691612,-0.2916111,-0.260184944,0.04471966,-0.04471966,0.9634854
91.0749,0.3566408,0.8751462,0.141267464,-0.294906944,-0.260132641,0.0462228432,-0.0462228432,0.9633576
91.1078,0.361209452,0.871730745,0.135405257,-0.302123666,-0.26014623,0.0471524224,-0.0471524224,0.963263869
91.1460,0.362501383,0.8708868,0.1316139,-0.304674834,-0.2603132,0.048312135,-0.048312135,0.963103831
91.1919,0.364939064,0.8703075,0.130464733,-0.3039134,-0.260445654,0.0504617579,-0.0504617579,0.9628475
91.2265,0.3658714,0.869584143,0.130921841,-0.304665536,-0.262755752,0.05538778,-0.05538778,0.9616776
91.2602,0.366250724,0.869310141,0.130890831,-0.3050047,-0.263601452,0.0565108,-0.0565108,0.9613154
91.2742,0.366250724,0.869310141,0.130890831,-0.3050047,-0.2645537,0.0578222871,-0.0578222871,0.960897744
91.3108,0.36471507,0.8703404,0.13041839,-0.304107845,-0.265076578,0.0587952249,-0.0587952249,0.960635543
91.3582,0.365159482,0.870398939,0.129556283,-0.3037754,-0.265314639,0.05923654,-0.05923654,0.9605156
91.3912,0.3662375,0.869945,0.12913619,-0.3039569,-0.26608,0.06085627,-0.06085627,0.9601013
91.4246,0.3707177,0.86710453,0.125481248,-0.3081439,-0.2668251,0.061142616,-0.061142616,0.95985806
91.4887,0.3712299,0.867163956,0.127448663,-0.3065484,-0.267229855,0.06094019,-0.06094019,0.9597713
91.5062,0.3712299,0.867163956,0.127448663,-0.3065484,-0.2683359,0.0616646744,-0.0616646744,0.959369957
91.5391,0.37151894,0.8672621,0.128068164,-0.305661052,-0.269085824,0.0625765547,-0.0625765547,0.959041834
91.5573,0.369073421,0.868196666,0.127633214,-0.306152135,-0.269085824,0.0625765547,-0.0625765547,0.959041834
91.5745,0.3685307,0.868453443,0.127600417,-0.3060914,-0.269401968,0.06421147,-0.06421147,0.958736837
91.5909,0.3685307,0.868453443,0.127600417,-0.3060914,-0.269197762,0.06486697,-0.06486697,0.958705962
91.6351,0.368454218,0.8684262,0.127329811,-0.306373179,-0.268956751,0.06572375,-0.06572375,0.958656967
91.6798,0.368015438,0.867642045,0.125059471,-0.3100357,-0.268681884,0.06613802,-0.06613802,0.958677
91.7109,0.367521465,0.867575943,0.124035418,-0.311215729,-0.2688664,0.065140374,-0.065140374,0.9587619
91.7438,0.367443264,0.867070854,0.12228772,-0.3133996,-0.268758237,0.06466452,-0.06466452,0.958856642
91.7950,0.365182757,0.8676703,0.1218294,-0.3145591,-0.2698858,0.0643276349,-0.0643276349,0.958585143
91.8083,0.365050137,0.8673961,0.121303879,-0.315670282,-0.270102531,0.0641677454,-0.0641677454,0.9585456
91.8414,0.3660884,0.8667001,0.121118553,-0.31645003,-0.270542443,0.0640282,-0.0640282,0.9584402
91.8775,0.366109759,0.866858244,0.120934367,-0.3160624,-0.270739079,0.06346051,-0.06346051,0.958460152
91.9070,0.364445627,0.8678225,0.122306712,-0.314808816,-0.27081272,0.0623679422,-0.0623679422,0.958582759
91.9512,0.359499723,0.8705784,0.126877055,-0.311055273,-0.270997584,0.06256105,-0.06256105,0.958505332
91.9805,0.359037548,0.8712133,0.12730287,-0.309634447,-0.271079123,0.06264352,-0.06264352,0.958471537
92.0244,0.3585876,0.8718649,0.12614502,-0.308794379,-0.271165073,0.06273189,-0.06273189,0.958435655
92.0615,0.3585759,0.8728872,0.123018607,-0.3071771,-0.271036565,0.06267944,-0.06267944,0.958478868
92.1029,0.357699484,0.8739095,0.122041054,-0.305678368,-0.268918782,0.0592124872,-0.0592124872,0.95951575
92.1405,0.35937506,0.8744158,0.11835552,-0.303707868,-0.268551081,0.05683268,-0.05683268,0.959906459
92.1761,0.356771678,0.876780152,0.113962293,-0.3016342,-0.269991726,0.0564087667,-0.0564087667,0.9595523
92.2083,0.3551441,0.8780623,0.112473726,-0.300381452,-0.272567868,0.0555707,-0.0555707,0.958921552
92.2619,0.350689143,0.8812867,0.106726527,-0.298262179,-0.274552584,0.05521857,-0.05521857,0.958395839
92.2739,0.350689143,0.8812867,0.106726527,-0.298262179,-0.27567786,0.0548780821,-0.0548780821,0.958111942
92.2922,0.351504,0.8812117,0.104618236,-0.298271447,-0.277718723,0.05403245,-0.05403245,0.957618535
92.3253,0.3520739,0.8811314,0.101765096,-0.2988234,-0.281471759,0.05311105,-0.05311105,0.956625342
92.3426,0.349268854,0.8830885,0.104538314,-0.295360357,-0.283679157,0.0522540957,-0.0522540957,0.956067562
92.3990,0.345879048,0.8857415,0.107120156,-0.290439337,-0.2886213,0.05045441,-0.05045441,0.9547808
92.4232,0.3489716,0.8850113,0.109515354,-0.288063,-0.291621447,0.04935605,-0.04935605,0.9539837
92.4575,0.351132363,0.8844332,0.110579059,-0.286803484,-0.2932123,0.0481908843,-0.0481908843,0.9536151
92.4909,0.350767463,0.8854329,0.115906775,-0.282022148,-0.2937803,0.0471761,-0.0471761,0.9535418
92.5388,0.353559315,0.8847236,0.125256166,-0.276714474,-0.2928499,0.04756264,-0.04756264,0.953789532
92.5776,0.355821252,0.88405484,0.130061179,-0.273719639,-0.291291654,0.0483420454,-0.0483420454,0.954188347
92.6079,0.3559524,0.884223163,0.1341725,-0.271007448,-0.287241042,0.04877743,-0.04877743,0.9553712
92.6444,0.358253449,0.8838735,0.142130464,-0.264992416,-0.283161074,0.0504064672,-0.0504064672,0.956419468
92.6925,0.362476021,0.8828711,0.1456028,-0.260671377,-0.280491233,0.0515108146,-0.0515108146,0.957088232
92.7172,0.364059,0.88263005,0.14866589,-0.257534027,-0.2796076,0.0517257527,-0.0517257527,0.9573236
92.7432,0.3732706,0.8790695,0.148851141,-0.2564162,-0.276515782,0.052472394,-0.052472394,0.95814
92.7754,0.374713659,0.878163338,0.150637731,-0.256373078,-0.2720987,0.0546417,-0.0546417,0.9591615
92.8262,0.380466163,0.8760701,0.152812615,-0.253761739,-0.2680756,0.0589994267,-0.0589994267,0.9597779
92.8447,0.3804603,0.876060367,0.15283075,-0.25379324,-0.2662407,0.06367538,-0.06367538,0.959691
