Timestamp,Delta_ms
2025-09-30T18:33:43.0381713Z,1,17
2025-09-30T18:33:43.0720643Z,1,51
2025-09-30T18:33:43.1078227Z,1,52
2025-09-30T18:33:43.1384840Z,1,13
2025-09-30T18:33:43.1768989Z,0,52
2025-09-30T18:33:43.2377276Z,6,76
2025-09-30T18:33:43.2697396Z,1,52
2025-09-30T18:33:43.3035985Z,2,03
2025-09-30T18:33:43.3343809Z,0,00
2025-09-30T18:33:43.4026121Z,1,02
2025-09-30T18:33:43.4390141Z,0,99
2025-09-30T18:33:43.4678192Z,0,00
2025-09-30T18:33:43.4998000Z,3,26
2025-09-30T18:33:43.5405885Z,0,53
2025-09-30T18:33:43.6032230Z,24,17
2025-09-30T18:33:43.6530980Z,1,02
2025-09-30T18:33:43.7026732Z,1,02
2025-09-30T18:33:43.7711133Z,2,53
2025-09-30T18:33:43.8192416Z,2,56
2025-09-30T18:33:43.8540040Z,0,99
2025-09-30T18:33:43.8840246Z,0,53
2025-09-30T18:33:43.9218375Z,1,00
2025-09-30T18:33:44.0029611Z,3,01
2025-09-30T18:33:44.0505474Z,1,02
2025-09-30T18:33:44.0905660Z,3,03
2025-09-30T18:33:44.1423759Z,3,40
2025-09-30T18:33:44.2202154Z,1,01
2025-09-30T18:33:44.2487232Z,1,01
2025-09-30T18:33:44.2831165Z,1,01
2025-09-30T18:33:44.3502115Z,1,00
2025-09-30T18:33:44.3820235Z,1,01
2025-09-30T18:33:44.4181609Z,1,00
2025-09-30T18:33:44.4454793Z,1,03
2025-09-30T18:33:44.5141258Z,3,00
2025-09-30T18:33:44.5497121Z,1,02
2025-09-30T18:33:44.5801835Z,2,07
2025-09-30T18:33:44.6223525Z,1,02
2025-09-30T18:33:44.6804104Z,2,05
2025-09-30T18:33:44.7161677Z,1,01
2025-09-30T18:33:44.7535671Z,2,55
2025-09-30T18:33:44.8311760Z,1,01
2025-09-30T18:33:44.8633681Z,1,02
2025-09-30T18:33:44.8982076Z,1,01
2025-09-30T18:33:44.9952612Z,0,51
2025-09-30T18:33:45.0444859Z,1,00
2025-09-30T18:33:45.0754004Z,1,53
2025-09-30T18:33:45.1450263Z,3,56
2025-09-30T18:33:45.1774894Z,1,01
2025-09-30T18:33:45.2109135Z,2,58
2025-09-30T18:33:45.2494445Z,30,32
2025-09-30T18:33:45.3127053Z,43,67
2025-09-30T18:33:45.3491008Z,56,61
2025-09-30T18:33:45.3840084Z,38,58
2025-09-30T18:33:45.4151716Z,1,00
2025-09-30T18:33:45.4893366Z,1,00
2025-09-30T18:33:45.5132368Z,1,03
2025-09-30T18:33:45.5501189Z,1,52
2025-09-30T18:33:45.5839643Z,2,00
2025-09-30T18:33:45.6649056Z,0,00
2025-09-30T18:33:45.7033874Z,0,00
2025-09-30T18:33:45.7302460Z,3,01
2025-09-30T18:33:45.7632140Z,1,01
2025-09-30T18:33:45.7978665Z,1,00
2025-09-30T18:33:45.8791979Z,5,54
2025-09-30T18:33:45.9121562Z,2,10
2025-09-30T18:33:45.9690309Z,1,02
2025-09-30T18:33:46.0462341Z,8,79
2025-09-30T18:33:46.0742010Z,1,00
2025-09-30T18:33:46.1481007Z,1,00
2025-09-30T18:33:46.2302642Z,22,16
2025-09-30T18:33:46.2750532Z,2,02
2025-09-30T18:33:46.3157410Z,1,00
2025-09-30T18:33:46.3775680Z,1,52
2025-09-30T18:33:46.4146621Z,1,59
2025-09-30T18:33:46.4434913Z,1,52
2025-09-30T18:33:46.4774148Z,2,00
2025-09-30T18:33:46.5219389Z,0,00
2025-09-30T18:33:46.5821014Z,1,51
2025-09-30T18:33:46.6180279Z,38,42
2025-09-30T18:33:46.6446087Z,32,32
2025-09-30T18:33:46.6842310Z,27,07
2025-09-30T18:33:46.7467367Z,49,88
2025-09-30T18:33:46.7803779Z,53,25
2025-09-30T18:33:46.8199591Z,33,27
2025-09-30T18:33:46.8489594Z,41,17
2025-09-30T18:33:46.8900309Z,29,00
2025-09-30T18:33:46.9478330Z,55,28
2025-09-30T18:33:46.9822076Z,41,36
2025-09-30T18:33:47.0156764Z,33,90
2025-09-30T18:33:47.0860238Z,34,95
2025-09-30T18:33:47.1459564Z,78,28
2025-09-30T18:33:47.2291843Z,50,51
2025-09-30T18:33:47.2767555Z,84,75
2025-09-30T18:33:47.3266559Z,57,01
2025-09-30T18:33:47.3581946Z,39,41
2025-09-30T18:33:47.3905849Z,30,54
2025-09-30T18:33:47.4271640Z,32,91
