Timestamp,Delta_ms
2025-09-30T18:19:20.5193207Z,11,65
2025-09-30T18:19:20.5386583Z,2,05
2025-09-30T18:19:20.5645472Z,10,59
2025-09-30T18:19:20.5802087Z,1,00
2025-09-30T18:19:20.5899960Z,1,54
2025-09-30T18:19:20.5976342Z,1,51
2025-09-30T18:19:20.6053634Z,1,02
2025-09-30T18:19:20.6145097Z,4,62
2025-09-30T18:19:20.6236059Z,1,52
2025-09-30T18:19:20.6313389Z,2,20
2025-09-30T18:19:20.6390866Z,1,65
2025-09-30T18:19:20.6446863Z,5,60
2025-09-30T18:19:20.6532558Z,2,53
2025-09-30T18:19:20.6582755Z,2,00
2025-09-30T18:19:20.6704467Z,1,52
2025-09-30T18:19:20.6843218Z,1,02
2025-09-30T18:19:20.7190849Z,1,03
2025-09-30T18:19:20.7257175Z,3,14
2025-09-30T18:19:20.7317552Z,1,51
2025-09-30T18:19:20.7534697Z,2,53
2025-09-30T18:19:20.7615674Z,1,67
2025-09-30T18:19:20.7712267Z,1,02
2025-09-30T18:19:20.7803691Z,1,52
2025-09-30T18:19:20.7903431Z,2,02
2025-09-30T18:19:20.7983996Z,1,00
2025-09-30T18:19:20.8068349Z,2,02
2025-09-30T18:19:20.8158428Z,2,55
2025-09-30T18:19:20.8250094Z,5,82
2025-09-30T18:19:20.8396951Z,2,04
2025-09-30T18:19:20.8563645Z,11,59
2025-09-30T18:19:20.8655279Z,1,02
2025-09-30T18:19:20.8755903Z,0,00
2025-09-30T18:19:20.8823206Z,1,00
2025-09-30T18:19:20.8964991Z,3,05
2025-09-30T18:19:20.9050879Z,1,01
2025-09-30T18:19:20.9135879Z,1,99
2025-09-30T18:19:20.9514073Z,1,00
2025-09-30T18:19:20.9782417Z,2,98
2025-09-30T18:19:21.0063260Z,0,00
2025-09-30T18:19:21.0154560Z,3,06
2025-09-30T18:19:21.0267585Z,2,68
2025-09-30T18:19:21.0344518Z,2,62
2025-09-30T18:19:21.0513920Z,0,99
2025-09-30T18:19:21.0625383Z,2,02
2025-09-30T18:19:21.0844596Z,0,54
2025-09-30T18:19:21.1042712Z,1,53
2025-09-30T18:19:21.1151015Z,1,72
2025-09-30T18:19:21.1298796Z,1,02
2025-09-30T18:19:21.1548164Z,0,51
2025-09-30T18:19:21.1629686Z,1,55
2025-09-30T18:19:21.1726707Z,1,14
2025-09-30T18:19:21.1813517Z,1,53
2025-09-30T18:19:21.1877337Z,1,00
2025-09-30T18:19:21.1928219Z,0,00
2025-09-30T18:19:21.2146473Z,1,57
2025-09-30T18:19:21.2239688Z,1,51
2025-09-30T18:19:21.2353070Z,2,69
2025-09-30T18:19:21.2429042Z,1,52
2025-09-30T18:19:21.2535167Z,0,00
2025-09-30T18:19:21.2731878Z,2,52
2025-09-30T18:19:21.2942457Z,2,56
2025-09-30T18:19:21.3064882Z,1,00
2025-09-30T18:19:21.3146773Z,2,14
2025-09-30T18:19:21.3243775Z,0,99
2025-09-30T18:19:21.3320950Z,1,00
2025-09-30T18:19:21.3465384Z,1,01
2025-09-30T18:19:21.3516519Z,0,00
2025-09-30T18:19:21.3589679Z,3,25
2025-09-30T18:19:21.3675818Z,1,53
2025-09-30T18:19:21.3716263Z,0,00
2025-09-30T18:19:21.3783573Z,1,54
2025-09-30T18:19:21.3864758Z,1,00
2025-09-30T18:19:21.3930902Z,1,56
2025-09-30T18:19:21.4001954Z,2,01
2025-09-30T18:19:21.4062372Z,1,01
2025-09-30T18:19:21.4233387Z,1,01
2025-09-30T18:19:21.4463306Z,1,03
2025-09-30T18:19:21.4581172Z,0,00
2025-09-30T18:19:21.4692971Z,2,51
2025-09-30T18:19:21.4798297Z,2,45
2025-09-30T18:19:21.4949438Z,2,01
2025-09-30T18:19:21.5055335Z,1,45
2025-09-30T18:19:21.5248964Z,1,01
2025-09-30T18:19:21.5335784Z,4,63
2025-09-30T18:19:21.5401249Z,2,51
2025-09-30T18:19:21.5466992Z,0,00
2025-09-30T18:19:21.5543209Z,5,57
2025-09-30T18:19:21.5604383Z,2,53
2025-09-30T18:19:21.5731167Z,1,51
2025-09-30T18:19:21.5872415Z,0,51
2025-09-30T18:19:21.5912736Z,1,01
2025-09-30T18:19:21.6014122Z,0,00
2025-09-30T18:19:21.6064518Z,3,53
2025-09-30T18:19:21.6099915Z,1,01
2025-09-30T18:19:21.6151225Z,0,00
2025-09-30T18:19:21.6191656Z,1,52
2025-09-30T18:19:21.6288572Z,0,51
2025-09-30T18:19:21.6354920Z,1,00
2025-09-30T18:19:21.6395592Z,0,53
2025-09-30T18:19:21.6471745Z,0,00
2025-09-30T18:19:21.6516815Z,1,01
2025-09-30T18:19:21.6572185Z,0,00
2025-09-30T18:19:21.6686349Z,1,01
2025-09-30T18:19:21.6893633Z,1,51
2025-09-30T18:19:21.6928855Z,0,51
2025-09-30T18:19:21.7137330Z,4,00
2025-09-30T18:19:21.7339962Z,1,01
2025-09-30T18:19:21.7416189Z,1,52
2025-09-30T18:19:21.7492598Z,1,51
2025-09-30T18:19:21.7553114Z,2,52
2025-09-30T18:19:21.7598367Z,1,01
2025-09-30T18:19:21.7696389Z,1,20
2025-09-30T18:19:21.7767140Z,1,52
2025-09-30T18:19:21.7847956Z,2,00
2025-09-30T18:19:21.7936430Z,2,26
2025-09-30T18:19:21.8028196Z,2,03
2025-09-30T18:19:21.8099913Z,1,03
2025-09-30T18:19:21.8167515Z,0,99
2025-09-30T18:19:21.8212813Z,1,51
2025-09-30T18:19:21.8293836Z,1,50
2025-09-30T18:19:21.8364922Z,1,00
2025-09-30T18:19:21.8488279Z,5,55
2025-09-30T18:19:21.8646008Z,1,52
2025-09-30T18:19:21.8749249Z,3,55
2025-09-30T18:19:21.8830769Z,1,52
2025-09-30T18:19:21.8901631Z,2,02
2025-09-30T18:19:21.9013470Z,1,00
2025-09-30T18:19:21.9115531Z,1,02
2025-09-30T18:19:21.9264482Z,3,59
2025-09-30T18:19:21.9406801Z,1,02
2025-09-30T18:19:21.9482656Z,0,00
2025-09-30T18:19:21.9589633Z,1,01
2025-09-30T18:19:21.9700736Z,0,98
2025-09-30T18:19:21.9848281Z,5,61
2025-09-30T18:19:22.0044814Z,4,04
2025-09-30T18:19:22.0267125Z,1,00
2025-09-30T18:19:22.0363900Z,3,58
2025-09-30T18:19:22.0495522Z,1,00
2025-09-30T18:19:22.0596679Z,4,55
2025-09-30T18:19:22.0694555Z,1,58
2025-09-30T18:19:22.0741533Z,0,00
2025-09-30T18:19:22.0816964Z,0,00
2025-09-30T18:19:22.0882806Z,8,10
2025-09-30T18:19:22.0929832Z,2,00
2025-09-30T18:19:22.1050808Z,1,00
2025-09-30T18:19:22.1101067Z,1,00
2025-09-30T18:19:22.1147573Z,1,53
2025-09-30T18:19:22.1238557Z,1,51
2025-09-30T18:19:22.1354440Z,1,52
2025-09-30T18:19:22.1440040Z,0,00
2025-09-30T18:19:22.1552260Z,0,00
2025-09-30T18:19:22.1597319Z,5,64
2025-09-30T18:19:22.1643558Z,0,00
2025-09-30T18:19:22.1739414Z,1,54
2025-09-30T18:19:22.1815003Z,1,51
2025-09-30T18:19:22.1905172Z,0,00
2025-09-30T18:19:22.1960295Z,1,00
2025-09-30T18:19:22.2020652Z,1,51
2025-09-30T18:19:22.2136951Z,1,51
2025-09-30T18:19:22.2226555Z,1,51
2025-09-30T18:19:22.2302671Z,6,59
2025-09-30T18:19:22.2342242Z,1,39
2025-09-30T18:19:22.2427899Z,0,00
2025-09-30T18:19:22.2498673Z,0,00
2025-09-30T18:19:22.2564337Z,1,54
2025-09-30T18:19:22.2614629Z,0,00
2025-09-30T18:19:22.2703681Z,1,00
2025-09-30T18:19:22.2774743Z,2,59
2025-09-30T18:19:22.2918898Z,2,05
2025-09-30T18:19:22.3115382Z,1,01
2025-09-30T18:19:22.3166193Z,1,51
2025-09-30T18:19:22.3305534Z,0,00
2025-09-30T18:19:22.3381525Z,1,01
2025-09-30T18:19:22.3463621Z,1,67
2025-09-30T18:19:22.3513931Z,6,53
2025-09-30T18:19:22.3573091Z,0,99
2025-09-30T18:19:22.3641180Z,1,55
2025-09-30T18:19:22.3691698Z,2,03
2025-09-30T18:19:22.3765479Z,2,32
2025-09-30T18:19:22.3827690Z,1,01
2025-09-30T18:19:22.3905539Z,5,54
2025-09-30T18:19:22.3988031Z,2,53
2025-09-30T18:19:22.4065478Z,1,03
2025-09-30T18:19:22.4129973Z,1,02
2025-09-30T18:19:22.4205686Z,5,55
2025-09-30T18:19:22.4354046Z,7,14
2025-09-30T18:19:22.4449592Z,5,04
2025-09-30T18:19:22.4632110Z,1,52
2025-09-30T18:19:22.4742625Z,1,90
2025-09-30T18:19:22.4818036Z,3,04
2025-09-30T18:19:22.4932031Z,1,14
2025-09-30T18:19:22.5048855Z,1,02
2025-09-30T18:19:22.5137014Z,0,00
2025-09-30T18:19:22.5269238Z,1,03
2025-09-30T18:19:22.5320039Z,0,56
2025-09-30T18:19:22.5391160Z,1,01
2025-09-30T18:19:22.5459223Z,2,27
2025-09-30T18:19:22.5528072Z,1,53
2025-09-30T18:19:22.5618038Z,4,00
2025-09-30T18:19:22.5713432Z,4,58
2025-09-30T18:19:22.5785624Z,1,53
2025-09-30T18:19:22.5872299Z,4,58
2025-09-30T18:19:22.6199091Z,1,52
2025-09-30T18:19:22.6295433Z,1,00
2025-09-30T18:19:22.6388890Z,2,53
2025-09-30T18:19:22.6496485Z,2,14
2025-09-30T18:19:22.6575546Z,2,01
2025-09-30T18:19:22.6692544Z,2,52
2025-09-30T18:19:22.6767148Z,1,02
2025-09-30T18:19:22.7033567Z,1,05
2025-09-30T18:19:22.7098038Z,0,99
2025-09-30T18:19:22.7179152Z,1,00
2025-09-30T18:19:22.7235036Z,0,54
2025-09-30T18:19:22.7372052Z,2,01
2025-09-30T18:19:22.7547753Z,2,02
2025-09-30T18:19:22.7772119Z,3,12
2025-09-30T18:19:22.7838290Z,1,51
2025-09-30T18:19:22.7955871Z,1,02
2025-09-30T18:19:22.8019264Z,1,00
2025-09-30T18:19:22.8115171Z,2,42
2025-09-30T18:19:22.8180322Z,1,85
2025-09-30T18:19:22.8249750Z,1,37
2025-09-30T18:19:22.8327241Z,2,14
2025-09-30T18:19:22.8384007Z,0,00
2025-09-30T18:19:22.8430979Z,1,53
2025-09-30T18:19:22.8476585Z,1,01
2025-09-30T18:19:22.8565852Z,1,00
2025-09-30T18:19:22.8663071Z,0,00
2025-09-30T18:19:22.8715307Z,2,50
2025-09-30T18:19:22.8752019Z,1,12
2025-09-30T18:19:22.8838270Z,0,51
2025-09-30T18:19:22.8888851Z,1,02
2025-09-30T18:19:22.8979434Z,11,57
2025-09-30T18:19:22.9397156Z,1,31
2025-09-30T18:23:51.6138419Z,2,53
2025-09-30T18:23:53.1003117Z,1,52
2025-09-30T18:24:00.1382775Z,1,54
2025-09-30T18:24:01.5692444Z,0,00
2025-09-30T18:24:01.6325709Z,2,01
2025-09-30T18:24:01.6609959Z,1,29
2025-09-30T18:24:01.6696140Z,1,53
2025-09-30T18:24:01.6797338Z,1,00
2025-09-30T18:24:01.6873185Z,0,99
2025-09-30T18:24:01.7012924Z,0,99
2025-09-30T18:24:01.7114124Z,2,53
2025-09-30T18:24:01.7215063Z,1,00
2025-09-30T18:24:01.7300912Z,3,00
2025-09-30T18:24:01.7382099Z,2,05
2025-09-30T18:24:01.7488451Z,1,00
2025-09-30T18:24:01.7579681Z,0,99
2025-09-30T18:24:01.7655465Z,1,02
2025-09-30T18:24:01.7763417Z,1,69
2025-09-30T18:24:01.7865542Z,1,01
2025-09-30T18:24:01.8011502Z,1,00
2025-09-30T18:24:01.8147245Z,0,00
2025-09-30T18:24:01.8188326Z,0,54
2025-09-30T18:24:01.8365162Z,0,00
2025-09-30T18:24:01.8400228Z,0,51
2025-09-30T18:24:01.8460909Z,1,01
2025-09-30T18:24:01.8505941Z,1,99
2025-09-30T18:24:01.8566538Z,0,99
2025-09-30T18:24:01.8626927Z,1,00
2025-09-30T18:24:01.8683433Z,2,00
2025-09-30T18:24:01.8779609Z,0,99
2025-09-30T18:24:01.8907557Z,1,11
2025-09-30T18:24:01.9009304Z,1,03
2025-09-30T18:24:01.9085012Z,2,00
2025-09-30T18:24:01.9175983Z,1,00
2025-09-30T18:24:01.9252282Z,4,05
2025-09-30T18:24:01.9317323Z,0,00
2025-09-30T18:24:01.9372759Z,0,00
2025-09-30T18:24:01.9502756Z,0,00
2025-09-30T18:24:01.9553629Z,1,01
2025-09-30T18:24:01.9710282Z,4,51
2025-09-30T18:24:01.9932531Z,0,00
2025-09-30T18:24:01.9993028Z,1,01
2025-09-30T18:24:02.0043209Z,1,00
2025-09-30T18:24:02.0098455Z,2,52
2025-09-30T18:24:02.0179442Z,1,51
2025-09-30T18:24:02.0255185Z,1,01
2025-09-30T18:24:02.0310277Z,1,01
2025-09-30T18:24:02.0360982Z,1,00
2025-09-30T18:24:02.0406264Z,1,01
2025-09-30T18:24:02.0466648Z,1,01
2025-09-30T18:24:02.0527062Z,1,52
2025-09-30T18:24:02.0587664Z,0,51
2025-09-30T18:24:02.0684227Z,1,01
2025-09-30T18:24:02.0789842Z,1,00
2025-09-30T18:24:02.0881682Z,0,51
2025-09-30T18:24:02.1002782Z,1,01
2025-09-30T18:24:02.1103501Z,1,01
2025-09-30T18:24:02.1173894Z,0,00
2025-09-30T18:24:02.1214026Z,2,03
2025-09-30T18:24:02.1309790Z,1,00
2025-09-30T18:24:02.1425467Z,0,00
2025-09-30T18:24:02.1681190Z,1,17
2025-09-30T18:24:02.1716331Z,1,00
2025-09-30T18:24:02.1783664Z,1,01
2025-09-30T18:24:02.1894872Z,1,01
2025-09-30T18:24:02.1977970Z,1,01
2025-09-30T18:24:02.2028115Z,1,00
2025-09-30T18:24:02.2088479Z,1,00
2025-09-30T18:24:02.2158827Z,1,00
2025-09-30T18:24:02.2203972Z,1,00
2025-09-30T18:24:02.2295219Z,1,01
2025-09-30T18:24:02.2406186Z,1,00
2025-09-30T18:24:02.2507149Z,1,00
2025-09-30T18:24:02.2599364Z,0,00
2025-09-30T18:24:02.2659990Z,1,00
2025-09-30T18:24:02.2705385Z,1,01
2025-09-30T18:24:02.2750624Z,2,01
2025-09-30T18:24:02.2850601Z,1,01
2025-09-30T18:24:02.2961655Z,1,00
2025-09-30T18:24:02.3042153Z,0,00
2025-09-30T18:24:02.3125144Z,1,26
2025-09-30T18:24:02.3302495Z,13,72
2025-09-30T18:24:02.3429211Z,2,52
2025-09-30T18:24:02.3553030Z,2,59
2025-09-30T18:24:02.3633858Z,1,53
2025-09-30T18:24:02.3698292Z,1,01
2025-09-30T18:24:02.3793759Z,1,52
2025-09-30T18:24:02.3874729Z,2,02
2025-09-30T18:24:02.3970626Z,1,52
2025-09-30T18:24:02.4056035Z,2,54
2025-09-30T18:24:02.4263208Z,1,01
2025-09-30T18:24:02.4374139Z,1,52
2025-09-30T18:24:02.4474856Z,2,02
2025-09-30T18:24:02.4554260Z,1,51
2025-09-30T18:24:02.4676357Z,0,00
2025-09-30T18:24:02.4822353Z,1,00
2025-09-30T18:24:02.5138995Z,1,51
2025-09-30T18:24:02.5452282Z,5,08
2025-09-30T18:24:02.5689736Z,1,52
2025-09-30T18:24:02.5933458Z,1,01
2025-09-30T18:24:02.6062373Z,2,53
2025-09-30T18:24:02.6192444Z,1,02
2025-09-30T18:24:02.6294468Z,1,00
2025-09-30T18:24:02.6411111Z,0,00
2025-09-30T18:24:02.6554535Z,1,03
2025-09-30T18:24:02.6798239Z,7,64
2025-09-30T18:24:02.6997769Z,1,00
2025-09-30T18:24:02.7058644Z,1,00
2025-09-30T18:24:02.7123207Z,0,00
2025-09-30T18:24:02.7203951Z,0,99
2025-09-30T18:24:02.7267193Z,1,52
2025-09-30T18:24:02.7337882Z,1,01
2025-09-30T18:24:02.7398460Z,1,00
2025-09-30T18:24:02.7456386Z,1,76
2025-09-30T18:24:02.7526978Z,2,01
2025-09-30T18:24:02.7607824Z,6,57
2025-09-30T18:24:02.7709635Z,4,02
2025-09-30T18:24:02.7872078Z,3,10
2025-09-30T18:24:02.8100372Z,4,61
2025-09-30T18:24:02.8310028Z,1,01
2025-09-30T18:24:02.8416196Z,1,01
2025-09-30T18:24:02.8527300Z,1,00
2025-09-30T18:24:02.8625553Z,2,02
2025-09-30T18:24:02.8807773Z,1,01
2025-09-30T18:24:02.8914946Z,1,00
2025-09-30T18:24:02.9112600Z,2,07
2025-09-30T18:24:02.9310165Z,2,01
2025-09-30T18:24:02.9492491Z,3,01
2025-09-30T18:24:02.9911660Z,1,51
2025-09-30T18:24:03.0048502Z,1,02
2025-09-30T18:24:03.0113771Z,2,00
2025-09-30T18:24:03.0184783Z,1,01
2025-09-30T18:24:03.0270923Z,3,02
2025-09-30T18:24:03.0372186Z,2,52
2025-09-30T18:24:03.0473262Z,1,54
2025-09-30T18:24:03.0544446Z,7,12
2025-09-30T18:24:03.0625396Z,1,51
2025-09-30T18:24:03.0682254Z,2,15
2025-09-30T18:24:03.0738077Z,0,54
2025-09-30T18:24:03.0929647Z,5,68
2025-09-30T18:24:03.1202992Z,2,53
2025-09-30T18:24:03.1293898Z,2,53
2025-09-30T18:24:03.1395148Z,1,03
2025-09-30T18:24:03.1466275Z,1,53
2025-09-30T18:24:03.1558502Z,0,51
2025-09-30T18:24:03.1659689Z,2,04
2025-09-30T18:24:03.1760720Z,1,01
2025-09-30T18:24:03.1846925Z,1,02
2025-09-30T18:24:03.1897529Z,1,51
2025-09-30T18:24:03.1977783Z,1,00
2025-09-30T18:24:03.2155597Z,3,10
2025-09-30T18:24:03.2247276Z,2,08
2025-09-30T18:24:03.2612986Z,8,39
2025-09-30T18:24:03.2947988Z,3,54
2025-09-30T18:24:03.3125870Z,3,09
2025-09-30T18:24:03.3270002Z,1,02
2025-09-30T18:24:03.3457030Z,1,57
2025-09-30T18:24:03.3574756Z,2,03
2025-09-30T18:24:03.3687773Z,2,00
2025-09-30T18:24:03.3785973Z,2,00
2025-09-30T18:24:03.4058117Z,1,54
2025-09-30T18:24:03.4435053Z,1,02
2025-09-30T18:24:03.4557074Z,2,54
2025-09-30T18:24:03.4663272Z,1,02
2025-09-30T18:24:03.4759943Z,1,54
2025-09-30T18:24:03.4971804Z,1,54
2025-09-30T18:24:03.5054326Z,0,99
2025-09-30T18:24:03.5104479Z,0,00
2025-09-30T18:24:03.5182871Z,0,00
2025-09-30T18:24:03.5241944Z,1,00
2025-09-30T18:24:03.5309392Z,1,51
2025-09-30T18:24:03.5497835Z,5,47
2025-09-30T18:24:03.5783360Z,1,00
2025-09-30T18:24:03.5859505Z,1,51
2025-09-30T18:24:03.5991703Z,1,00
2025-09-30T18:24:03.6062643Z,2,56
2025-09-30T18:24:03.6178462Z,2,02
2025-09-30T18:24:03.6274271Z,1,00
2025-09-30T18:24:03.6365825Z,1,55
2025-09-30T18:24:03.6436357Z,1,01
2025-09-30T18:24:03.6547293Z,0,00
2025-09-30T18:24:03.6582623Z,2,52
2025-09-30T18:24:03.6638653Z,1,51
2025-09-30T18:24:03.6683996Z,1,00
2025-09-30T18:24:03.6734819Z,1,51
2025-09-30T18:24:03.6790256Z,1,00
2025-09-30T18:24:03.6842480Z,0,51
2025-09-30T18:24:03.6959038Z,1,52
2025-09-30T18:24:03.7105968Z,0,99
2025-09-30T18:24:03.7287726Z,2,00
2025-09-30T18:24:03.7375149Z,2,02
2025-09-30T18:24:03.7468473Z,1,53
2025-09-30T18:24:03.7569884Z,2,02
2025-09-30T18:24:03.7614981Z,0,51
2025-09-30T18:24:03.7665462Z,1,51
2025-09-30T18:24:03.7710681Z,0,00
2025-09-30T18:24:03.7771667Z,1,53
2025-09-30T18:24:03.7826834Z,6,52
2025-09-30T18:24:03.7877728Z,0,52
2025-09-30T18:24:03.7948989Z,2,01
2025-09-30T18:24:03.7999261Z,6,05
2025-09-30T18:24:03.8049740Z,1,52
2025-09-30T18:24:03.8105074Z,1,01
2025-09-30T18:24:03.8195912Z,0,00
2025-09-30T18:24:03.8243045Z,1,00
2025-09-30T18:24:03.8349845Z,1,12
2025-09-30T18:24:03.8465377Z,3,25
2025-09-30T18:24:03.8631657Z,0,51
2025-09-30T18:24:03.8699710Z,2,01
2025-09-30T18:24:03.8755320Z,5,56
2025-09-30T18:24:03.8810631Z,0,00
2025-09-30T18:24:03.9025348Z,0,00
2025-09-30T18:24:03.9100967Z,1,01
2025-09-30T18:24:03.9171795Z,1,02
2025-09-30T18:24:03.9242555Z,1,53
2025-09-30T18:24:03.9457103Z,2,54
2025-09-30T18:24:03.9553219Z,1,54
2025-09-30T18:24:03.9648866Z,1,51
2025-09-30T18:24:03.9724577Z,2,00
2025-09-30T18:24:03.9822963Z,1,56
2025-09-30T18:24:03.9986959Z,2,08
2025-09-30T18:24:04.0565589Z,2,02
2025-09-30T18:24:04.0767769Z,1,01
2025-09-30T18:24:04.0833343Z,0,51
2025-09-30T18:24:04.0879423Z,1,53
2025-09-30T18:24:04.0930213Z,2,07
2025-09-30T18:24:04.1036282Z,2,53
2025-09-30T18:24:04.1127181Z,1,52
2025-09-30T18:24:04.1177994Z,1,56
2025-09-30T18:24:04.1228810Z,0,00
2025-09-30T18:24:04.1408778Z,1,00
2025-09-30T18:24:04.1459407Z,1,53
2025-09-30T18:24:04.1604572Z,0,00
2025-09-30T18:24:04.1806571Z,0,00
2025-09-30T18:24:04.1861932Z,0,00
2025-09-30T18:24:04.1948615Z,7,12
2025-09-30T18:24:04.1993940Z,1,01
2025-09-30T18:24:04.2060215Z,1,00
2025-09-30T18:24:04.2156138Z,2,02
2025-09-30T18:24:04.2251987Z,2,54
2025-09-30T18:24:04.2388946Z,1,53
2025-09-30T18:24:04.2454705Z,1,51
2025-09-30T18:24:04.2499901Z,2,53
2025-09-30T18:24:04.2565527Z,1,51
2025-09-30T18:24:04.2666442Z,1,02
2025-09-30T18:24:04.2733270Z,5,15
2025-09-30T18:24:04.2825869Z,0,68
2025-09-30T18:24:04.2877848Z,1,15
2025-09-30T18:24:04.2979425Z,2,02
2025-09-30T18:24:04.3009515Z,4,52
2025-09-30T18:24:04.3097248Z,1,18
2025-09-30T18:24:04.3209875Z,5,62
2025-09-30T18:24:04.3455953Z,0,00
2025-09-30T18:24:04.3511172Z,0,00
2025-09-30T18:24:04.3567094Z,3,07
2025-09-30T18:24:04.3607215Z,0,99
2025-09-30T18:24:04.3678860Z,0,00
2025-09-30T18:24:04.3713989Z,1,01
2025-09-30T18:24:04.3764436Z,1,00
2025-09-30T18:24:04.3856675Z,6,62
2025-09-30T18:24:04.3897141Z,0,51
2025-09-30T18:24:04.3967605Z,0,00
2025-09-30T18:24:04.4002711Z,1,09
2025-09-30T18:24:04.4053336Z,1,53
2025-09-30T18:24:04.4093450Z,2,02
2025-09-30T18:24:04.4159096Z,1,01
2025-09-30T18:24:04.4199076Z,1,02
2025-09-30T18:24:04.4286275Z,1,52
2025-09-30T18:24:04.4372457Z,1,00
2025-09-30T18:24:04.4478151Z,1,00
2025-09-30T18:24:04.4572329Z,0,00
2025-09-30T18:24:04.4653696Z,7,13
2025-09-30T18:24:04.4769286Z,5,05
2025-09-30T18:24:04.5084713Z,1,00
2025-09-30T18:24:04.5180915Z,1,00
2025-09-30T18:24:04.5257127Z,1,01
2025-09-30T18:24:04.5358478Z,2,07
2025-09-30T18:24:04.5403899Z,1,51
2025-09-30T18:24:04.5494568Z,1,00
2025-09-30T18:24:04.5574890Z,1,01
2025-09-30T18:24:04.5626145Z,1,60
2025-09-30T18:24:04.5681509Z,0,00
2025-09-30T18:24:04.5717278Z,2,52
2025-09-30T18:24:04.5778216Z,1,00
2025-09-30T18:24:04.5828589Z,1,51
2025-09-30T18:24:04.5874225Z,0,00
2025-09-30T18:24:04.5924589Z,2,01
2025-09-30T18:24:04.5980472Z,1,00
2025-09-30T18:24:04.6025707Z,1,00
2025-09-30T18:24:04.6085251Z,0,00
2025-09-30T18:24:04.6135771Z,1,51
2025-09-30T18:24:04.6186087Z,1,00
2025-09-30T18:24:04.6263033Z,1,00
2025-09-30T18:24:04.6378651Z,4,53
2025-09-30T18:24:04.6534086Z,1,02
2025-09-30T18:24:04.6593275Z,1,51
2025-09-30T18:24:04.6709596Z,0,51
2025-09-30T18:24:04.6830561Z,12,60
2025-09-30T18:24:04.6894138Z,0,00
2025-09-30T18:24:04.6934583Z,1,51
2025-09-30T18:24:04.6995028Z,1,00
2025-09-30T18:24:04.7086295Z,8,12
2025-09-30T18:24:04.7203134Z,2,54
2025-09-30T18:24:04.7274881Z,1,51
2025-09-30T18:24:04.7401067Z,1,00
2025-09-30T18:24:04.7481801Z,5,03
2025-09-30T18:24:04.7565573Z,2,09
2025-09-30T18:24:04.7610734Z,5,52
2025-09-30T18:24:04.7702531Z,1,52
2025-09-30T18:24:04.7793791Z,5,10
2025-09-30T18:24:04.7855614Z,2,11
2025-09-30T18:24:04.8012080Z,7,06
2025-09-30T18:24:04.8373895Z,1,00
2025-09-30T18:24:04.8473839Z,1,51
2025-09-30T18:24:04.8651458Z,1,02
2025-09-30T18:24:04.8756967Z,1,51
2025-09-30T18:24:04.8812228Z,1,00
2025-09-30T18:24:04.8874320Z,1,01
2025-09-30T18:24:04.8939243Z,1,01
2025-09-30T18:24:04.9009061Z,1,00
2025-09-30T18:24:04.9064390Z,1,51
2025-09-30T18:24:04.9130159Z,1,53
2025-09-30T18:24:04.9246976Z,0,98
2025-09-30T18:24:04.9358443Z,1,02
2025-09-30T18:24:04.9448899Z,2,59
2025-09-30T18:24:04.9545159Z,2,01
2025-09-30T18:24:04.9706209Z,4,52
2025-09-30T18:24:04.9922863Z,2,51
2025-09-30T18:24:05.0024663Z,1,00
2025-09-30T18:24:05.0121347Z,1,00
2025-09-30T18:24:05.0254730Z,2,10
2025-09-30T18:24:05.0427528Z,1,00
2025-09-30T18:24:05.0526070Z,1,75
2025-09-30T18:24:05.0648250Z,6,64
2025-09-30T18:24:05.0777668Z,0,60
2025-09-30T18:24:05.0906688Z,1,53
2025-09-30T18:24:05.0990560Z,1,69
2025-09-30T18:24:05.1051462Z,2,57
2025-09-30T18:24:05.1168860Z,1,16
2025-09-30T18:24:05.1240210Z,1,08
2025-09-30T18:24:05.1446927Z,1,52
2025-09-30T18:24:05.1735848Z,10,09
2025-09-30T18:24:05.1877629Z,0,52
2025-09-30T18:24:05.2009015Z,1,53
2025-09-30T18:24:05.2128357Z,1,51
2025-09-30T18:24:05.2245550Z,1,00
2025-09-30T18:24:05.2312944Z,1,01
2025-09-30T18:24:05.2382509Z,1,01
2025-09-30T18:24:05.2448286Z,1,52
2025-09-30T18:24:05.2562170Z,1,78
2025-09-30T18:24:05.2684238Z,1,00
2025-09-30T18:24:05.2759655Z,0,95
2025-09-30T18:24:05.2800004Z,1,58
2025-09-30T18:24:05.2940887Z,7,93
2025-09-30T18:24:05.3011364Z,1,00
2025-09-30T18:24:05.3069612Z,1,00
2025-09-30T18:24:05.3271780Z,2,01
2025-09-30T18:24:05.3561153Z,1,01
2025-09-30T18:24:05.3626651Z,1,00
2025-09-30T18:24:05.3707025Z,0,00
2025-09-30T18:24:05.3793360Z,1,00
2025-09-30T18:24:05.3870483Z,1,72
2025-09-30T18:24:05.3957367Z,1,52
2025-09-30T18:24:05.4042870Z,1,52
2025-09-30T18:24:05.4103655Z,1,00
2025-09-30T18:24:05.4240804Z,1,51
2025-09-30T18:24:05.4327150Z,2,51
2025-09-30T18:24:05.4408050Z,9,62
2025-09-30T18:24:05.4499606Z,0,00
2025-09-30T18:24:05.4577476Z,1,02
2025-09-30T18:24:05.4649338Z,0,00
2025-09-30T18:24:05.4709965Z,1,53
2025-09-30T18:24:05.4836180Z,1,01
2025-09-30T18:24:05.5048544Z,0,99
